Filename,Section,retrieve_chunk,validate_chunk,function,end_to_end_latency
AHT20_2025-04-05-11-49-18.txt,I2C address hexadecimal value,0.5775129795074463,5.785237073898315,2.202693223953247,165.1878833770752
AHT20_2025-04-05-11-49-18.txt,Initialize registers hexadecimal value,0.8190464973449707,10.444393634796143,25.39663028717041,165.1878833770752
AHT20_2025-04-05-11-49-18.txt,Trigger measurement read command hexadecimal value,0.8184401988983154,10.040094137191772,15.7671537399292,165.1878833770752
AHT20_2025-04-05-11-49-18.txt,Sensor data output length in bytes,0.8172168731689453,6.144381761550903,12.083159923553467,165.1878833770752
AHT20_2025-04-05-11-49-18.txt,Sensor measurement data,0.6139945983886719,10.241274356842041,35.839436769485474,165.1878833770752
AHT20_2025-04-05-11-49-18.txt,Formula to convert raw sensor data to measurement units,1.0234229564666748,4.507854223251343,14.539793729782104,165.1878833770752
AHT20_2025-04-05-13-25-55.txt,I2C address hexadecimal value,0.8152084350585938,6.680454730987549,3.0713565349578857,152.87943720817566
AHT20_2025-04-05-13-25-55.txt,Initialize registers hexadecimal value,0.41084742546081543,15.964709758758545,16.389539003372192,152.87943720817566
AHT20_2025-04-05-13-25-55.txt,Trigger measurement read command hexadecimal value,0.6132190227508545,10.558459520339966,20.147095680236816,152.87943720817566
AHT20_2025-04-05-13-25-55.txt,Sensor data output length in bytes,0.42200708389282227,6.757673263549805,11.880967855453491,152.87943720817566
AHT20_2025-04-05-13-25-55.txt,Sensor measurement data,0.6128714084625244,6.142515420913696,31.9486665725708,152.87943720817566
AHT20_2025-04-05-13-25-55.txt,Formula to convert raw sensor data to measurement units,0.6991641521453857,4.829268932342529,14.069585800170898,152.87943720817566
AHT20_2025-04-05-13-37-38.txt,I2C address hexadecimal value,0.5069561004638672,6.961492538452148,2.04707407951355,173.37408471107483
AHT20_2025-04-05-13-37-38.txt,Initialize registers hexadecimal value,0.6169106960296631,20.887959718704224,19.045013189315796,173.37408471107483
AHT20_2025-04-05-13-37-38.txt,Trigger measurement read command hexadecimal value,0.4567983150482178,11.138737201690674,17.28141212463379,173.37408471107483
AHT20_2025-04-05-13-37-38.txt,Sensor data output length in bytes,0.41162729263305664,6.9667840003967285,10.233814716339111,173.37408471107483
AHT20_2025-04-05-13-37-38.txt,Sensor measurement data,0.6142969131469727,12.136784315109253,33.73890447616577,173.37408471107483
AHT20_2025-04-05-13-37-38.txt,Formula to convert raw sensor data to measurement units,1.0278055667877197,6.964779615402222,21.49845862388611,173.37408471107483
AHT20_2025-04-05-13-49-08.txt,I2C address hexadecimal value,1.0545506477355957,5.017457485198975,2.0505905151367188,143.16800093650818
AHT20_2025-04-05-13-49-08.txt,Initialize registers hexadecimal value,0.5108158588409424,10.239288568496704,16.179954051971436,143.16800093650818
AHT20_2025-04-05-13-49-08.txt,Trigger measurement read command hexadecimal value,1.1266775131225586,8.191331386566162,16.07682180404663,143.16800093650818
AHT20_2025-04-05-13-49-08.txt,Sensor data output length in bytes,0.4107990264892578,5.426843881607056,12.08621859550476,143.16800093650818
AHT20_2025-04-05-13-49-08.txt,Sensor measurement data,0.42290282249450684,15.547498941421509,22.63120937347412,143.16800093650818
AHT20_2025-04-05-13-49-08.txt,Formula to convert raw sensor data to measurement units,0.41169214248657227,6.453119993209839,18.32453966140747,143.16800093650818
AHT20_2025-04-05-13-59-10.txt,I2C address hexadecimal value,0.5000686645507812,7.475224018096924,2.398437738418579,151.08367586135864
AHT20_2025-04-05-13-59-10.txt,Initialize registers hexadecimal value,0.44149017333984375,10.368776798248291,25.396408557891846,151.08367586135864
AHT20_2025-04-05-13-59-10.txt,Trigger measurement read command hexadecimal value,0.450305700302124,9.79019832611084,17.25262975692749,151.08367586135864
AHT20_2025-04-05-13-59-10.txt,Sensor data output length in bytes,0.47263216972351074,7.6642374992370605,11.876079559326172,151.08367586135864
AHT20_2025-04-05-13-59-10.txt,Sensor measurement data,0.41143012046813965,7.267833232879639,28.458694458007812,151.08367586135864
AHT20_2025-04-05-13-59-10.txt,Formula to convert raw sensor data to measurement units,0.5167727470397949,4.9163243770599365,14.37793517112732,151.08367586135864
AHT20_2025-04-05-14-10-22.txt,I2C address hexadecimal value,0.403118371963501,6.449530839920044,2.252981424331665,159.1274914741516
AHT20_2025-04-05-14-10-22.txt,Initialize registers hexadecimal value,1.04136323928833,10.017365455627441,20.070183753967285,159.1274914741516
AHT20_2025-04-05-14-10-22.txt,Trigger measurement read command hexadecimal value,1.0256760120391846,26.416897773742676,26.416703462600708,159.1274914741516
AHT20_2025-04-05-14-10-22.txt,Sensor data output length in bytes,0.617764949798584,4.707321643829346,9.392890214920044,159.1274914741516
AHT20_2025-04-05-14-10-22.txt,Sensor measurement data,0.7436175346374512,8.092338800430298,17.52600860595703,159.1274914741516
AHT20_2025-04-05-14-10-22.txt,Formula to convert raw sensor data to measurement units,0.49291133880615234,5.529860019683838,16.989107608795166,159.1274914741516
GY-BMP280_2025-04-05-12-52-36.txt,I2C address hexadecimal value,0.631803035736084,10.668172121047974,3.873643159866333,229.39259552955627
GY-BMP280_2025-04-05-12-52-36.txt,Initialize registers hexadecimal value,0.8200328350067139,7.57702898979187,19.67265486717224,229.39259552955627
GY-BMP280_2025-04-05-12-52-36.txt,Trigger measurement read command hexadecimal value,0.6052842140197754,6.552525281906128,22.79027223587036,229.39259552955627
GY-BMP280_2025-04-05-12-52-36.txt,Sensor data output length in bytes,0.9710369110107422,9.420947074890137,11.468910694122314,229.39259552955627
GY-BMP280_2025-04-05-12-52-36.txt,Sensor measurement data,1.024005651473999,8.807198762893677,27.035122632980347,229.39259552955627
GY-BMP280_2025-04-05-12-52-36.txt,Formula to convert raw sensor data to measurement units,0.4110853672027588,9.11313533782959,37.993488073349,229.39259552955627
GY-BMP280_2025-04-05-13-11-54.txt,I2C address hexadecimal value,0.7343931198120117,6.657388210296631,3.6840732097625732,229.12590646743774
GY-BMP280_2025-04-05-13-11-54.txt,Initialize registers hexadecimal value,0.5149548053741455,11.979074478149414,17.817949056625366,229.12590646743774
GY-BMP280_2025-04-05-13-11-54.txt,Trigger measurement read command hexadecimal value,0.40729570388793945,13.723446130752563,32.155734062194824,229.12590646743774
GY-BMP280_2025-04-05-13-11-54.txt,Sensor data output length in bytes,1.432960033416748,7.373129606246948,13.729665517807007,229.12590646743774
GY-BMP280_2025-04-05-13-11-54.txt,Sensor measurement data,0.5042107105255127,8.498360395431519,21.50528311729431,229.12590646743774
GY-BMP280_2025-04-05-13-11-54.txt,Formula to convert raw sensor data to measurement units,1.025151014328003,6.348134279251099,31.437552452087402,229.12590646743774
MCP9808_2025-04-05-11-52-04.txt,I2C address hexadecimal value,0.3580005168914795,12.800347566604614,3.6852495670318604,167.119389295578
MCP9808_2025-04-05-11-52-04.txt,Initialize registers hexadecimal value,0.8217897415161133,8.804677724838257,14.74699878692627,167.119389295578
MCP9808_2025-04-05-11-52-04.txt,Trigger measurement read command hexadecimal value,0.39248228073120117,6.980682373046875,11.262749671936035,167.119389295578
MCP9808_2025-04-05-11-52-04.txt,Sensor data output length in bytes,0.4093806743621826,5.324901342391968,10.649588108062744,167.119389295578
MCP9808_2025-04-05-11-52-04.txt,Sensor measurement data,1.4347081184387207,5.52863883972168,27.443575620651245,167.119389295578
MCP9808_2025-04-05-11-52-04.txt,Formula to convert raw sensor data to measurement units,0.7178120613098145,6.757249593734741,31.642810583114624,167.119389295578
MCP9808_2025-04-05-13-28-27.txt,I2C address hexadecimal value,0.7075519561767578,12.081868171691895,5.735166549682617,210.2840576171875
MCP9808_2025-04-05-13-28-27.txt,Initialize registers hexadecimal value,0.9228413105010986,10.443747758865356,26.164613008499146,210.2840576171875
MCP9808_2025-04-05-13-28-27.txt,Trigger measurement read command hexadecimal value,0.5591721534729004,6.965104341506958,19.864307403564453,210.2840576171875
MCP9808_2025-04-05-13-28-27.txt,Sensor data output length in bytes,0.8185186386108398,9.626124620437622,10.03820514678955,210.2840576171875
MCP9808_2025-04-05-13-28-27.txt,Sensor measurement data,0.6115953922271729,5.732727527618408,36.453482151031494,210.2840576171875
MCP9808_2025-04-05-13-28-27.txt,Formula to convert raw sensor data to measurement units,0.6144795417785645,8.193460941314697,48.843361616134644,210.2840576171875
MCP9808_2025-04-05-13-40-32.txt,I2C address hexadecimal value,0.5024082660675049,9.833373785018921,3.472057819366455,184.49890232086182
MCP9808_2025-04-05-13-40-32.txt,Initialize registers hexadecimal value,0.5122616291046143,12.800183534622192,17.90837836265564,184.49890232086182
MCP9808_2025-04-05-13-40-32.txt,Trigger measurement read command hexadecimal value,0.6284887790679932,8.291839838027954,10.854881525039673,184.49890232086182
MCP9808_2025-04-05-13-40-32.txt,Sensor data output length in bytes,4.096017360687256,7.987551927566528,15.359421968460083,184.49890232086182
MCP9808_2025-04-05-13-40-32.txt,Sensor measurement data,0.6140446662902832,8.40845274925232,27.433244228363037,184.49890232086182
MCP9808_2025-04-05-13-40-32.txt,Formula to convert raw sensor data to measurement units,0.8170280456542969,9.421024084091187,44.62057447433472,184.49890232086182
MCP9808_2025-04-05-13-51-31.txt,I2C address hexadecimal value,0.4430274963378906,21.828810691833496,2.922499418258667,171.73150849342346
MCP9808_2025-04-05-13-51-31.txt,Initialize registers hexadecimal value,0.558957576751709,13.927800416946411,25.599097728729248,171.73150849342346
MCP9808_2025-04-05-13-51-31.txt,Trigger measurement read command hexadecimal value,0.4093515872955322,8.191832542419434,22.941049575805664,171.73150849342346
MCP9808_2025-04-05-13-51-31.txt,Sensor data output length in bytes,0.8162102699279785,8.191713809967041,9.421316385269165,171.73150849342346
MCP9808_2025-04-05-13-51-31.txt,Sensor measurement data,0.513002872467041,7.065587520599365,22.326682090759277,171.73150849342346
MCP9808_2025-04-05-13-51-31.txt,Formula to convert raw sensor data to measurement units,0.7121412754058838,6.6565611362457275,18.231526613235474,171.73150849342346
MCP9808_2025-04-05-14-01-41.txt,I2C address hexadecimal value,0.399158239364624,12.614221334457397,4.898173093795776,172.99358534812927
MCP9808_2025-04-05-14-01-41.txt,Initialize registers hexadecimal value,0.6087617874145508,12.69642162322998,26.826786518096924,172.99358534812927
MCP9808_2025-04-05-14-01-41.txt,Trigger measurement read command hexadecimal value,0.4140632152557373,7.9885852336883545,24.530567407608032,172.99358534812927
MCP9808_2025-04-05-14-01-41.txt,Sensor data output length in bytes,0.5471706390380859,18.532607555389404,9.42041015625,172.99358534812927
MCP9808_2025-04-05-14-01-41.txt,Sensor measurement data,0.6140995025634766,5.938434362411499,21.501858711242676,172.99358534812927
MCP9808_2025-04-05-14-01-41.txt,Formula to convert raw sensor data to measurement units,0.40968942642211914,7.781857490539551,16.38215446472168,172.99358534812927
MCP9808_2025-04-05-14-13-01.txt,I2C address hexadecimal value,0.5036344528198242,15.768752336502075,2.254019260406494,300.27922105789185
MCP9808_2025-04-05-14-13-01.txt,Initialize registers hexadecimal value,0.8170135021209717,12.492204904556274,16.1786789894104,300.27922105789185
MCP9808_2025-04-05-14-13-01.txt,Trigger measurement read command hexadecimal value,0.5130810737609863,8.498446702957153,42.18704032897949,300.27922105789185
MCP9808_2025-04-05-14-13-01.txt,Sensor data output length in bytes,0.8192441463470459,17.41133189201355,8.392828464508057,300.27922105789185
MCP9808_2025-04-05-14-13-01.txt,Sensor measurement data,0.6147618293762207,6.347781658172607,27.242107629776,300.27922105789185
MCP9808_2025-04-05-14-13-01.txt,Formula to convert raw sensor data to measurement units,0.8096034526824951,6.967590093612671,130.701828956604,300.27922105789185
MPL3115A2_2025-04-05-12-00-34.txt,I2C address hexadecimal value,0.37804269790649414,7.47722053527832,6.244874477386475,188.2129397392273
MPL3115A2_2025-04-05-12-00-34.txt,Initialize registers hexadecimal value,0.6150963306427002,7.271499872207642,26.212260723114014,188.2129397392273
MPL3115A2_2025-04-05-12-00-34.txt,Trigger measurement read command hexadecimal value,0.5129952430725098,6.247798204421997,18.02087926864624,188.2129397392273
MPL3115A2_2025-04-05-12-00-34.txt,Sensor data output length in bytes,0.5116090774536133,6.348307371139526,17.71703553199768,188.2129397392273
MPL3115A2_2025-04-05-12-00-34.txt,Sensor measurement data,0.6132545471191406,9.83044719696045,32.154757022857666,188.2129397392273
MPL3115A2_2025-04-05-12-00-34.txt,Formula to convert raw sensor data to measurement units,0.5112600326538086,7.475641965866089,19.66009283065796,188.2129397392273
SHT31_2025-04-05-11-54-51.txt,I2C address hexadecimal value,0.5866928100585938,7.785520553588867,3.0695102214813232,163.8434681892395
SHT31_2025-04-05-11-54-51.txt,Initialize registers hexadecimal value,0.613227367401123,10.445772886276245,11.05800461769104,163.8434681892395
SHT31_2025-04-05-11-54-51.txt,Trigger measurement read command hexadecimal value,0.6145052909851074,8.089637517929077,36.55709648132324,163.8434681892395
SHT31_2025-04-05-11-54-51.txt,Sensor data output length in bytes,0.8187594413757324,5.529345512390137,16.38406491279602,163.8434681892395
SHT31_2025-04-05-11-54-51.txt,Sensor measurement data,0.3726017475128174,10.277826070785522,17.964107990264893,163.8434681892395
SHT31_2025-04-05-11-54-51.txt,Formula to convert raw sensor data to measurement units,1.0819127559661865,5.119273900985718,14.134856224060059,163.8434681892395
SHT31_2025-04-05-13-31-58.txt,I2C address hexadecimal value,0.9135880470275879,6.755125999450684,2.2548322677612305,152.26826333999634
SHT31_2025-04-05-13-31-58.txt,Initialize registers hexadecimal value,0.6982836723327637,9.438541889190674,15.362206935882568,152.26826333999634
SHT31_2025-04-05-13-31-58.txt,Trigger measurement read command hexadecimal value,0.9213037490844727,11.255292892456055,19.87272596359253,152.26826333999634
SHT31_2025-04-05-13-31-58.txt,Sensor data output length in bytes,0.6153852939605713,7.88327956199646,10.379636764526367,152.26826333999634
SHT31_2025-04-05-13-31-58.txt,Sensor measurement data,1.054335355758667,12.015074729919434,26.214634656906128,152.26826333999634
SHT31_2025-04-05-13-31-58.txt,Formula to convert raw sensor data to measurement units,0.8217105865478516,6.760919809341431,18.01919436454773,152.26826333999634
SHT31_2025-04-05-13-43-36.txt,I2C address hexadecimal value,0.6067719459533691,8.597931385040283,2.043219804763794,175.02907586097717
SHT31_2025-04-05-13-43-36.txt,Initialize registers hexadecimal value,0.7217531204223633,10.038195133209229,16.990869998931885,175.02907586097717
SHT31_2025-04-05-13-43-36.txt,Trigger measurement read command hexadecimal value,0.5124213695526123,15.879319667816162,29.708439111709595,175.02907586097717
SHT31_2025-04-05-13-43-36.txt,Sensor data output length in bytes,5.407466650009155,6.4508233070373535,14.335790157318115,175.02907586097717
SHT31_2025-04-05-13-43-36.txt,Sensor measurement data,0.6154141426086426,10.64905333518982,21.708483457565308,175.02907586097717
SHT31_2025-04-05-13-43-36.txt,Formula to convert raw sensor data to measurement units,6.4754908084869385,7.041706085205078,16.281853199005127,175.02907586097717
SHT31_2025-04-05-13-54-23.txt,I2C address hexadecimal value,0.5025730133056641,8.191797971725464,2.1490743160247803,140.30037760734558
SHT31_2025-04-05-13-54-23.txt,Initialize registers hexadecimal value,0.5185472965240479,11.05445122718811,9.986440896987915,140.30037760734558
SHT31_2025-04-05-13-54-23.txt,Trigger measurement read command hexadecimal value,0.5604336261749268,8.504598140716553,18.631181955337524,140.30037760734558
SHT31_2025-04-05-13-54-23.txt,Sensor data output length in bytes,5.426682472229004,7.27080512046814,12.90381145477295,140.30037760734558
SHT31_2025-04-05-13-54-23.txt,Sensor measurement data,0.4106271266937256,9.845512866973877,17.493181228637695,140.30037760734558
SHT31_2025-04-05-13-54-23.txt,Formula to convert raw sensor data to measurement units,0.9235508441925049,4.914988040924072,20.08446192741394,140.30037760734558
SHT31_2025-04-05-14-04-34.txt,I2C address hexadecimal value,0.528223991394043,9.597657918930054,1.9453341960906982,178.68264865875244
SHT31_2025-04-05-14-04-34.txt,Initialize registers hexadecimal value,0.7163264751434326,14.129887104034424,17.407016038894653,178.68264865875244
SHT31_2025-04-05-14-04-34.txt,Trigger measurement read command hexadecimal value,1.023557186126709,8.53525686264038,35.15088081359863,178.68264865875244
SHT31_2025-04-05-14-04-34.txt,Sensor data output length in bytes,0.5519886016845703,9.827274799346924,8.190229654312134,178.68264865875244
SHT31_2025-04-05-14-04-34.txt,Sensor measurement data,0.5220489501953125,11.360179424285889,26.822815895080566,178.68264865875244
SHT31_2025-04-05-14-04-34.txt,Formula to convert raw sensor data to measurement units,0.51025390625,7.27346658706665,23.656588792800903,178.68264865875244
SHT31_2025-04-05-14-18-01.txt,I2C address hexadecimal value,0.7113018035888672,9.936139345169067,2.759942054748535,156.42226648330688
SHT31_2025-04-05-14-18-01.txt,Initialize registers hexadecimal value,0.6004781723022461,13.9399995803833,15.76914668083191,156.42226648330688
SHT31_2025-04-05-14-18-01.txt,Trigger measurement read command hexadecimal value,0.41193580627441406,7.063162565231323,23.65466070175171,156.42226648330688
SHT31_2025-04-05-14-18-01.txt,Sensor data output length in bytes,0.6135718822479248,6.963441848754883,16.178941249847412,156.42226648330688
SHT31_2025-04-05-14-18-01.txt,Sensor measurement data,5.52998948097229,7.988894701004028,19.8676176071167,156.42226648330688
SHT31_2025-04-05-14-18-01.txt,Formula to convert raw sensor data to measurement units,0.49813365936279297,5.435388803482056,17.61280345916748,156.42226648330688
TMP102_2025-04-05-11-57-35.txt,I2C address hexadecimal value,0.46439433097839355,9.42077922821045,1.8023712635040283,178.99275279045105
TMP102_2025-04-05-11-57-35.txt,Initialize registers hexadecimal value,0.7571978569030762,14.642542600631714,14.950420379638672,178.99275279045105
TMP102_2025-04-05-11-57-35.txt,Trigger measurement read command hexadecimal value,0.6152734756469727,6.9629480838775635,20.68528699874878,178.99275279045105
TMP102_2025-04-05-11-57-35.txt,Sensor data output length in bytes,2.662013053894043,7.790170192718506,11.86949634552002,178.99275279045105
TMP102_2025-04-05-11-57-35.txt,Sensor measurement data,0.3748624324798584,5.460517406463623,17.513514041900635,178.99275279045105
TMP102_2025-04-05-11-57-35.txt,Formula to convert raw sensor data to measurement units,0.8203608989715576,6.756650924682617,41.16432428359985,178.99275279045105
TMP102_2025-04-05-13-34-30.txt,I2C address hexadecimal value,0.5055301189422607,11.261772155761719,3.2471957206726074,183.08858466148376
TMP102_2025-04-05-13-34-30.txt,Initialize registers hexadecimal value,0.4413902759552002,13.104262590408325,16.185065507888794,183.08858466148376
TMP102_2025-04-05-13-34-30.txt,Trigger measurement read command hexadecimal value,0.7134208679199219,8.087281703948975,37.78739094734192,183.08858466148376
TMP102_2025-04-05-13-34-30.txt,Sensor data output length in bytes,0.511322021484375,6.7572784423828125,10.445845127105713,183.08858466148376
TMP102_2025-04-05-13-34-30.txt,Sensor measurement data,0.71634840965271,7.474307537078857,28.4668025970459,183.08858466148376
TMP102_2025-04-05-13-34-30.txt,Formula to convert raw sensor data to measurement units,0.6141364574432373,5.6326003074646,30.208633422851562,183.08858466148376
TMP102_2025-04-05-13-46-31.txt,I2C address hexadecimal value,0.39968228340148926,14.234561204910278,3.275831937789917,151.65555429458618
TMP102_2025-04-05-13-46-31.txt,Initialize registers hexadecimal value,0.410996675491333,11.471291065216064,19.453579902648926,151.65555429458618
TMP102_2025-04-05-13-46-31.txt,Trigger measurement read command hexadecimal value,0.8195154666900635,5.528189659118652,15.365831851959229,151.65555429458618
TMP102_2025-04-05-13-46-31.txt,Sensor data output length in bytes,0.6086328029632568,10.055471420288086,9.196101665496826,151.65555429458618
TMP102_2025-04-05-13-46-31.txt,Sensor measurement data,0.41009092330932617,7.971469879150391,15.170174598693848,151.65555429458618
TMP102_2025-04-05-13-46-31.txt,Formula to convert raw sensor data to measurement units,0.6226534843444824,6.13704514503479,29.695375680923462,151.65555429458618
TMP102_2025-04-05-13-56-43.txt,I2C address hexadecimal value,0.3960742950439453,11.162145614624023,3.0731141567230225,142.11867809295654
TMP102_2025-04-05-13-56-43.txt,Initialize registers hexadecimal value,0.7156774997711182,14.847377061843872,13.112252235412598,142.11867809295654
TMP102_2025-04-05-13-56-43.txt,Trigger measurement read command hexadecimal value,1.0210678577423096,8.804308891296387,19.149190664291382,142.11867809295654
TMP102_2025-04-05-13-56-43.txt,Sensor data output length in bytes,0.9308209419250488,6.748771667480469,10.651100397109985,142.11867809295654
TMP102_2025-04-05-13-56-43.txt,Sensor measurement data,0.4088399410247803,8.191665410995483,13.827197551727295,142.11867809295654
TMP102_2025-04-05-13-56-43.txt,Formula to convert raw sensor data to measurement units,0.5089404582977295,5.9391655921936035,21.505423069000244,142.11867809295654
TMP102_2025-04-05-14-07-33.txt,I2C address hexadecimal value,0.8474271297454834,12.59870457649231,1.732637643814087,163.8243260383606
TMP102_2025-04-05-14-07-33.txt,Initialize registers hexadecimal value,0.4095606803894043,11.365870475769043,16.416123151779175,163.8243260383606
TMP102_2025-04-05-14-07-33.txt,Trigger measurement read command hexadecimal value,0.7864701747894287,10.034980773925781,17.207629203796387,163.8243260383606
TMP102_2025-04-05-14-07-33.txt,Sensor data output length in bytes,0.5070955753326416,18.327125787734985,9.215269327163696,163.8243260383606
TMP102_2025-04-05-14-07-33.txt,Sensor measurement data,0.834359884262085,6.334569692611694,15.358796119689941,163.8243260383606
TMP102_2025-04-05-14-07-33.txt,Formula to convert raw sensor data to measurement units,0.4098517894744873,8.497754096984863,31.947121620178223,163.8243260383606
TMP102_2025-04-05-14-20-37.txt,I2C address hexadecimal value,0.4772005081176758,16.591067790985107,1.8686847686767578,234.14363360404968
TMP102_2025-04-05-14-20-37.txt,Initialize registers hexadecimal value,0.6884865760803223,14.646817445755005,19.247374296188354,234.14363360404968
TMP102_2025-04-05-14-20-37.txt,Trigger measurement read command hexadecimal value,0.4099109172821045,5.119542121887207,32.87093925476074,234.14363360404968
TMP102_2025-04-05-14-20-37.txt,Sensor data output length in bytes,0.7168054580688477,58.980157136917114,12.288057327270508,234.14363360404968
TMP102_2025-04-05-14-20-37.txt,Sensor measurement data,0.6151449680328369,6.812634229660034,19.19562864303589,234.14363360404968
TMP102_2025-04-05-14-20-37.txt,Formula to convert raw sensor data to measurement units,0.6149523258209229,7.78153920173645,34.05708050727844,234.14363360404968
VL530X_2025-04-05-13-08-10.txt,I2C address hexadecimal value,0.6823935508728027,6.9954962730407715,8.56785249710083,184.22883558273315
VL530X_2025-04-05-13-08-10.txt,Initialize registers hexadecimal value,1.0255630016326904,10.238897562026978,15.170323371887207,184.22883558273315
VL530X_2025-04-05-13-08-10.txt,Trigger measurement read command hexadecimal value,0.8153166770935059,6.336729526519775,32.36206650733948,184.22883558273315
VL530X_2025-04-05-13-08-10.txt,Sensor data output length in bytes,0.8461287021636963,5.70695948600769,13.923589944839478,184.22883558273315
VL530X_2025-04-05-13-08-10.txt,Sensor measurement data,1.026632308959961,5.938380718231201,28.879164457321167,184.22883558273315
VL530X_2025-04-05-13-08-10.txt,Formula to convert raw sensor data to measurement units,0.616182804107666,12.080846548080444,21.71014714241028,184.22883558273315
